EmployeeID,Age,Gender,MaritalStatus,Education,Department,JobRole,JobLevel,YearsAtCompany,YearsSinceLastPromotion,MonthlyIncome,OverTime,BusinessTravel,DistanceFromHome,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,PerformanceRating,Attrition
E00911,29,Male,Single,Bachelor,R&D,Lab Technician,1,0,0,6327,No,Travel_Rarely,3,3,1,3,3,No
E00912,41,Male,Divorced,Bachelor,IT,IT Support,1,4,2,10192,No,Travel_Rarely,1,1,3,4,3,No
E00913,41,Male,Divorced,Master,Sales,Account Executive,1,7,0,5594,No,Travel_Rarely,2,2,1,2,3,No
E00914,40,Female,Divorced,High School,R&D,Senior Engineer,2,0,0,13309,No,Travel_Rarely,2,1,3,4,3,Yes
E00915,60,Female,Married,Master,IT,DevOps Engineer,1,1,0,5833,Yes,Travel_Frequently,1,4,4,3,3,Yes
E00916,33,Female,Married,High School,Operations,Operations Analyst,3,0,0,3408,No,Travel_Rarely,5,2,1,3,4,No
E00917,27,Male,Divorced,PhD,Finance,Financial Analyst,1,9,0,6460,No,Travel_Rarely,4,3,1,1,3,No
E00918,27,Male,Single,PhD,Sales,Sales Executive,2,0,0,7430,No,Travel_Rarely,29,2,2,3,3,Yes
E00919,31,Male,Married,High School,Finance,Financial Analyst,2,2,2,5883,No,Travel_Rarely,1,3,3,2,3,Yes
E00920,36,Female,Divorced,High School,IT,DevOps Engineer,1,3,3,4350,No,Travel_Rarely,11,2,1,4,3,No
E00921,19,Male,Single,High School,Sales,Sales Executive,1,1,1,7172,No,Travel_Rarely,4,1,4,3,3,No
E00922,36,Male,Divorced,High School,IT,IT Support,3,2,2,8713,Yes,Travel_Rarely,3,1,3,4,3,Yes
E00923,46,Male,Married,PhD,HR,HR Business Partner,2,1,0,4235,No,Non-Travel,4,4,1,4,4,No
E00924,26,Female,Divorced,Bachelor,Finance,Accountant,4,3,0,6347,Yes,Travel_Rarely,22,1,3,1,4,No
E00925,48,Male,Divorced,Master,Sales,Sales Executive,1,1,0,7057,No,Travel_Rarely,2,1,1,2,3,No
E00926,39,Male,Single,Bachelor,HR,HR Business Partner,4,12,0,18552,No,Travel_Frequently,7,4,4,2,3,No
E00927,35,Male,Single,PhD,HR,Recruiter,2,4,1,9377,No,Travel_Frequently,9,4,3,3,4,No
E00928,43,Male,Single,Bachelor,HR,Recruiter,3,1,1,6397,No,Travel_Rarely,8,3,3,3,3,No
E00929,57,Male,Divorced,Bachelor,Operations,Logistics Coordinator,4,2,0,5064,No,Travel_Rarely,4,1,4,3,3,No
E00930,36,Female,Divorced,Master,IT,Software Engineer,2,3,0,3625,Yes,Travel_Rarely,21,3,2,4,3,No
E00931,26,Female,Single,PhD,IT,DevOps Engineer,3,8,7,12828,No,Travel_Rarely,15,3,4,3,3,No
E00932,41,Male,Married,Master,R&D,Research Scientist,1,1,0,3832,Yes,Travel_Rarely,2,2,2,4,4,No
E00933,42,Male,Married,High School,IT,IT Support,2,3,0,4523,No,Travel_Rarely,9,2,4,2,3,No
E00934,35,Male,Divorced,Master,Sales,Sales Manager,2,5,2,7306,No,Travel_Rarely,9,1,1,2,3,No
E00935,35,Female,Divorced,Bachelor,Sales,Sales Executive,3,4,1,8038,No,Travel_Rarely,12,2,2,3,3,No
E00936,35,Female,Single,High School,HR,Recruiter,2,10,1,5186,No,Travel_Rarely,14,2,2,2,3,Yes
E00937,37,Female,Married,Bachelor,IT,Data Analyst,2,3,1,4123,No,Travel_Rarely,3,4,1,3,4,No
E00938,33,Male,Single,Bachelor,HR,HR Business Partner,1,2,0,12822,Yes,Travel_Rarely,5,2,4,1,3,Yes
E00939,47,Male,Single,Bachelor,Operations,Operations Manager,2,5,1,3731,No,Travel_Rarely,1,3,3,4,4,No
E00940,53,Female,Single,PhD,IT,DevOps Engineer,3,0,0,3306,No,Travel_Rarely,2,2,3,2,3,Yes
E00941,31,Female,Divorced,Master,R&D,Senior Engineer,4,2,2,6992,Yes,Travel_Rarely,2,1,4,1,3,Yes
E00942,36,Female,Divorced,PhD,Finance,Finance Manager,1,0,0,3814,No,Travel_Rarely,10,4,2,3,3,No
E00943,39,Male,Married,Bachelor,Finance,Accountant,2,0,0,2659,Yes,Travel_Rarely,14,4,1,2,4,Yes
E00944,29,Female,Married,High School,Finance,Financial Analyst,3,4,1,5096,No,Travel_Rarely,6,3,4,4,3,No
E00945,38,Male,Married,Master,R&D,Research Scientist,2,12,4,6874,No,Travel_Rarely,11,3,4,3,3,No
E00946,31,Female,Married,Master,Finance,Accountant,2,1,0,4295,No,Travel_Rarely,9,4,4,4,3,No
E00947,27,Male,Married,High School,Finance,Financial Analyst,3,7,0,6354,No,Travel_Rarely,7,2,4,2,3,No
E00948,24,Male,Married,High School,HR,Recruiter,1,0,0,4547,No,Travel_Rarely,4,1,3,2,3,Yes
E00949,24,Female,Single,Bachelor,Operations,Operations Analyst,4,4,4,4781,No,Travel_Frequently,1,3,2,3,3,No
E00950,31,Female,Married,High School,IT,DevOps Engineer,3,6,0,7104,No,Travel_Rarely,16,1,3,3,4,No
E00951,33,Male,Married,Bachelor,Finance,Finance Manager,2,8,1,6915,Yes,Travel_Rarely,2,2,4,2,3,Yes
E00952,53,Female,Single,PhD,Operations,Logistics Coordinator,2,3,3,7749,Yes,Travel_Frequently,1,4,4,3,3,No
E00953,35,Male,Married,Bachelor,IT,IT Support,3,5,0,5525,No,Travel_Rarely,6,2,4,4,3,No
E00954,33,Female,Married,Bachelor,Operations,Operations Analyst,1,3,3,5301,No,Travel_Rarely,2,3,1,4,3,No
E00955,35,Male,Single,Bachelor,Finance,Accountant,2,3,0,5369,No,Travel_Rarely,2,4,3,3,3,No
E00956,20,Male,Divorced,PhD,HR,Recruiter,2,0,0,3453,Yes,Non-Travel,5,4,4,2,3,No
E00957,22,Female,Single,Bachelor,R&D,Lab Technician,3,3,1,7973,No,Travel_Rarely,23,1,3,4,3,No
E00958,36,Male,Single,PhD,Sales,Account Executive,3,1,1,5413,Yes,Travel_Rarely,9,2,1,4,3,Yes
E00959,26,Female,Divorced,High School,HR,HR Specialist,1,5,0,3742,No,Non-Travel,5,2,3,1,3,No
E00960,40,Male,Divorced,PhD,R&D,Lab Technician,3,15,1,3885,No,Travel_Rarely,1,4,4,2,3,No
E00961,32,Male,Married,PhD,Finance,Finance Manager,2,2,2,7939,Yes,Travel_Rarely,10,1,4,2,3,Yes
E00962,43,Female,Married,Bachelor,IT,IT Support,3,7,1,6075,No,Travel_Rarely,17,2,3,2,3,No
E00963,30,Male,Divorced,Master,Sales,Sales Executive,3,0,0,5216,No,Travel_Rarely,1,4,1,4,3,No
E00964,22,Female,Divorced,PhD,Operations,Operations Manager,1,0,0,6064,Yes,Travel_Rarely,8,4,4,1,3,No
E00965,19,Male,Divorced,PhD,HR,Recruiter,2,1,1,5536,No,Travel_Rarely,3,3,4,2,3,No
E00966,22,Male,Single,Bachelor,Finance,Accountant,3,0,0,3013,No,Travel_Rarely,1,2,1,4,3,No
E00967,25,Female,Divorced,High School,HR,Recruiter,2,2,0,7411,No,Travel_Rarely,22,3,1,2,3,No
E00968,52,Female,Single,High School,HR,HR Specialist,2,0,0,9319,No,Travel_Frequently,1,1,3,4,3,No
E00969,45,Female,Single,PhD,Finance,Financial Analyst,4,2,0,5006,No,Travel_Rarely,1,1,4,4,3,No
E00970,27,Female,Married,PhD,Sales,Sales Executive,1,1,0,2387,Yes,Travel_Frequently,5,3,1,2,3,Yes
E00971,43,Female,Single,Bachelor,Sales,Sales Executive,4,4,3,11016,Yes,Travel_Rarely,9,2,4,2,3,No
E00972,36,Female,Single,High School,IT,Software Engineer,1,2,1,10090,No,Travel_Rarely,4,1,2,3,4,Yes
E00973,22,Male,Divorced,High School,Marketing,Marketing Specialist,1,4,0,3612,Yes,Travel_Frequently,23,3,2,4,3,No
E00974,27,Male,Married,Master,Marketing,Content Strategist,1,0,0,2750,Yes,Travel_Rarely,10,2,4,1,3,No
E00975,29,Male,Married,Bachelor,Finance,Financial Analyst,1,3,0,3198,No,Non-Travel,1,1,1,4,3,No
E00976,29,Female,Single,High School,R&D,Research Scientist,2,4,0,8020,No,Travel_Rarely,9,1,4,1,3,No
E00977,39,Male,Married,Master,R&D,Research Scientist,2,5,1,6479,No,Travel_Rarely,3,2,2,1,3,No
E00978,23,Male,Single,Bachelor,Operations,Logistics Coordinator,1,4,0,3684,No,Travel_Rarely,2,2,2,4,3,No
E00979,32,Female,Single,PhD,Sales,Sales Manager,1,2,1,5872,No,Travel_Rarely,12,3,2,1,3,No
E00980,36,Female,Single,High School,R&D,Lab Technician,1,4,0,4493,Yes,Travel_Rarely,5,2,1,3,3,No
E00981,45,Male,Married,High School,R&D,Lab Technician,1,3,0,7490,No,Travel_Rarely,1,3,4,1,3,No
E00982,28,Female,Divorced,PhD,Operations,Operations Manager,3,5,1,5404,Yes,Travel_Rarely,4,4,2,3,3,Yes
E00983,19,Male,Divorced,High School,Sales,Sales Manager,2,1,0,6249,No,Travel_Frequently,3,1,4,4,3,No
E00984,47,Male,Divorced,High School,R&D,Research Scientist,1,15,1,2383,No,Travel_Rarely,2,1,3,2,3,No
E00985,48,Female,Single,High School,Sales,Sales Executive,2,6,0,6399,Yes,Travel_Rarely,1,3,4,3,3,No
E00986,27,Male,Divorced,PhD,R&D,Senior Engineer,2,1,0,3298,Yes,Travel_Rarely,5,4,3,2,4,Yes
E00987,29,Male,Divorced,High School,Marketing,Brand Manager,3,0,0,4047,No,Travel_Frequently,1,1,2,3,3,No
E00988,42,Male,Single,PhD,Marketing,Marketing Specialist,1,7,0,4664,No,Travel_Rarely,5,2,4,3,3,No
E00989,41,Male,Divorced,Bachelor,Sales,Sales Executive,1,5,3,11556,No,Travel_Frequently,1,1,2,2,3,Yes
E00990,43,Male,Single,PhD,R&D,Senior Engineer,1,1,0,5948,Yes,Travel_Frequently,2,1,4,4,3,Yes
E00991,38,Male,Married,PhD,R&D,Senior Engineer,2,11,9,3294,Yes,Travel_Rarely,11,2,3,3,3,No
E00992,24,Female,Divorced,PhD,Sales,Sales Manager,1,0,0,11080,No,Travel_Rarely,4,4,4,2,3,No
E00993,24,Male,Married,Bachelor,IT,Data Analyst,2,5,0,2901,Yes,Non-Travel,5,4,1,4,3,No
E00994,42,Female,Married,PhD,Operations,Logistics Coordinator,2,1,1,5140,No,Travel_Rarely,20,2,3,4,3,No
E00995,42,Female,Single,Bachelor,Operations,Logistics Coordinator,1,6,1,5634,No,Travel_Rarely,10,4,1,3,3,No
E00996,33,Female,Married,Master,R&D,Research Scientist,2,15,0,3824,No,Travel_Rarely,25,1,3,4,3,No
E00997,27,Male,Married,Bachelor,Finance,Accountant,3,2,2,17033,Yes,Travel_Rarely,5,3,1,4,3,No
E00998,23,Female,Divorced,High School,R&D,Lab Technician,2,2,1,11998,No,Travel_Frequently,1,3,3,4,3,No
E00999,33,Female,Divorced,High School,Marketing,Brand Manager,2,5,0,7330,No,Travel_Rarely,1,4,2,2,4,No
E01000,38,Male,Married,Bachelor,Marketing,Content Strategist,1,8,2,10339,No,Travel_Rarely,1,2,3,4,3,No
E01001,35,Female,Married,High School,Operations,Logistics Coordinator,1,0,0,9971,No,Travel_Frequently,21,2,1,1,3,No
E01002,42,Female,Divorced,PhD,Operations,Operations Analyst,1,5,0,4688,Yes,Non-Travel,7,4,2,4,3,No
E01003,34,Female,Single,Master,Operations,Operations Manager,1,5,1,4675,No,Travel_Rarely,1,4,1,1,3,No
E01004,49,Female,Single,High School,Marketing,Marketing Specialist,2,9,2,4744,Yes,Travel_Rarely,13,4,3,1,3,No
E01005,31,Male,Single,Master,Sales,Account Executive,3,5,0,6820,No,Travel_Rarely,1,4,4,3,3,No
E01006,40,Male,Married,Bachelor,R&D,Senior Engineer,1,11,0,9785,Yes,Travel_Frequently,3,2,2,4,3,Yes
E01007,37,Female,Married,High School,R&D,Research Scientist,1,2,2,4141,No,Non-Travel,6,1,2,2,4,No
E01008,31,Female,Single,Master,IT,Data Analyst,1,2,0,5437,Yes,Travel_Rarely,5,1,3,1,3,Yes
E01009,39,Male,Single,High School,Sales,Account Executive,1,12,0,7658,Yes,Travel_Rarely,5,2,4,4,3,No
E01010,44,Male,Married,Master,HR,HR Specialist,3,3,0,3777,No,Travel_Rarely,10,1,1,2,3,No
E01011,25,Female,Married,Bachelor,Finance,Accountant,1,3,1,8318,No,Travel_Rarely,10,3,4,3,3,No
E01012,60,Female,Single,High School,HR,Recruiter,1,6,1,5767,No,Travel_Rarely,24,4,4,1,3,No
E01013,46,Female,Divorced,Bachelor,Finance,Finance Manager,1,1,0,2850,No,Travel_Rarely,4,4,2,1,3,No
E01014,41,Female,Single,Master,HR,HR Business Partner,2,2,2,5515,No,Travel_Rarely,4,4,4,2,4,Yes
E01015,22,Female,Divorced,High School,IT,Software Engineer,1,0,0,3617,No,Travel_Rarely,11,3,4,2,4,No
E01016,57,Male,Divorced,Bachelor,HR,HR Business Partner,2,9,1,6886,Yes,Travel_Rarely,1,4,1,4,3,No
E01017,33,Female,Single,PhD,IT,Software Engineer,2,0,0,4886,No,Travel_Frequently,16,2,4,1,3,Yes
E01018,42,Male,Single,PhD,Sales,Sales Manager,2,4,1,8451,Yes,Travel_Rarely,20,2,2,2,3,Yes
E01019,38,Male,Divorced,Master,Marketing,Marketing Specialist,1,6,3,3077,No,Travel_Rarely,13,2,3,4,3,No
E01020,41,Female,Single,High School,Marketing,Brand Manager,1,10,1,8189,No,Travel_Rarely,5,1,2,4,3,Yes
E01021,23,Male,Married,High School,Marketing,Brand Manager,3,0,0,7333,No,Travel_Frequently,22,4,4,4,3,No
E01022,46,Male,Divorced,High School,HR,HR Specialist,1,4,0,4075,No,Travel_Rarely,7,1,1,3,3,No
E01023,35,Male,Married,High School,Operations,Operations Manager,3,0,0,15860,Yes,Travel_Rarely,2,2,3,4,3,No
E01024,43,Female,Divorced,Bachelor,Operations,Logistics Coordinator,2,2,1,6855,No,Travel_Rarely,2,2,4,4,3,No
E01025,36,Female,Married,Bachelor,Operations,Logistics Coordinator,3,17,0,6935,No,Travel_Rarely,3,2,1,4,3,Yes
E01026,26,Female,Single,High School,IT,DevOps Engineer,2,1,0,3979,No,Travel_Rarely,1,2,4,4,3,Yes
E01027,38,Female,Divorced,Bachelor,Operations,Operations Manager,2,0,0,7795,No,Travel_Rarely,30,3,1,3,3,No
E01028,47,Male,Divorced,Bachelor,Finance,Accountant,2,4,0,4669,No,Travel_Rarely,6,4,1,3,3,No
E01029,35,Female,Divorced,Bachelor,Marketing,Content Strategist,3,11,3,4785,No,Travel_Rarely,15,1,2,4,3,No
E01030,23,Female,Married,PhD,Sales,Account Executive,1,5,3,4185,No,Travel_Rarely,2,4,3,4,3,No
E01031,55,Female,Single,Bachelor,Sales,Account Executive,3,2,1,9321,No,Travel_Rarely,5,3,3,2,3,No
E01032,34,Male,Married,PhD,HR,Recruiter,1,3,0,6116,Yes,Travel_Rarely,11,1,3,4,3,No
E01033,48,Male,Married,High School,HR,HR Specialist,1,5,2,8547,No,Travel_Frequently,15,2,2,2,3,No
E01034,30,Male,Married,PhD,Marketing,Marketing Specialist,1,0,0,7003,No,Travel_Frequently,2,4,4,2,3,No
E01035,44,Female,Single,High School,R&D,Research Scientist,2,1,0,8561,No,Travel_Rarely,1,1,3,4,3,No
E01036,21,Male,Divorced,PhD,Sales,Sales Executive,2,3,0,6642,No,Travel_Rarely,18,4,4,3,3,No
E01037,22,Female,Married,High School,IT,Software Engineer,2,3,3,9396,Yes,Travel_Rarely,1,4,4,3,3,No
E01038,30,Male,Single,PhD,Sales,Sales Executive,2,5,1,4587,No,Travel_Rarely,15,1,1,4,3,No
E01039,39,Female,Married,Bachelor,HR,Recruiter,3,6,1,10942,Yes,Travel_Rarely,5,1,2,4,3,No
E01040,31,Male,Married,PhD,Sales,Sales Manager,2,1,1,8080,No,Non-Travel,16,1,2,4,3,No
E01041,46,Male,Single,PhD,Sales,Account Executive,2,4,0,10129,No,Travel_Rarely,3,1,2,1,3,Yes
E01042,30,Male,Single,Master,IT,DevOps Engineer,1,12,0,17076,No,Travel_Rarely,4,1,1,2,3,No
E01043,28,Male,Married,High School,IT,Software Engineer,2,4,0,5586,No,Travel_Frequently,5,1,1,3,3,No
E01044,25,Female,Divorced,Master,R&D,Lab Technician,2,7,5,4958,No,Travel_Frequently,1,1,3,4,3,Yes
E01045,43,Male,Single,Master,Operations,Operations Manager,2,10,8,3920,No,Non-Travel,24,2,1,1,3,Yes
E01046,34,Female,Single,Master,IT,Data Analyst,4,5,2,2655,Yes,Travel_Rarely,6,2,2,3,3,Yes
E01047,30,Female,Divorced,PhD,HR,HR Business Partner,2,2,2,4314,No,Travel_Rarely,1,2,4,4,4,Yes
E01048,21,Male,Divorced,Master,Marketing,Marketing Specialist,3,0,0,4403,No,Travel_Rarely,1,2,1,3,3,No
E01049,39,Female,Married,High School,Operations,Logistics Coordinator,1,10,1,4260,No,Travel_Rarely,6,2,4,2,4,No
E01050,19,Female,Single,Master,Operations,Operations Analyst,3,0,0,5349,No,Travel_Rarely,1,1,3,1,3,No
E01051,31,Male,Married,High School,Marketing,Marketing Specialist,1,4,1,9942,No,Travel_Rarely,30,3,3,3,4,No
E01052,47,Male,Single,Master,Sales,Sales Manager,2,0,0,11078,No,Travel_Frequently,2,2,4,1,3,No
E01053,35,Male,Single,Bachelor,Operations,Operations Manager,4,0,0,6254,No,Travel_Rarely,5,1,3,3,3,No
E01054,41,Male,Married,High School,HR,HR Business Partner,2,3,0,3349,Yes,Travel_Rarely,28,2,3,4,3,Yes
E01055,41,Female,Single,Master,Marketing,Content Strategist,2,4,0,2975,No,Travel_Frequently,22,2,2,2,3,Yes
E01056,31,Female,Married,Master,Marketing,Marketing Specialist,1,5,0,5600,No,Travel_Rarely,7,4,4,2,3,No
E01057,40,Female,Married,High School,HR,HR Business Partner,2,1,1,7348,No,Travel_Rarely,19,2,3,1,3,No
E01058,38,Male,Single,Master,Marketing,Marketing Specialist,2,1,1,1500,No,Travel_Frequently,15,1,2,1,3,Yes
E01059,44,Male,Married,High School,Operations,Operations Manager,2,2,2,3850,No,Travel_Frequently,14,1,4,2,4,No
E01060,54,Male,Divorced,PhD,Operations,Operations Analyst,2,7,0,2875,No,Travel_Rarely,5,1,4,3,3,Yes
E01061,32,Male,Divorced,Master,R&D,Senior Engineer,3,2,1,3732,No,Travel_Rarely,13,2,2,1,3,No
E01062,31,Male,Married,Bachelor,Sales,Sales Manager,1,5,1,2729,No,Travel_Rarely,2,4,4,2,3,No
E01063,29,Male,Single,PhD,IT,Software Engineer,2,0,0,8575,Yes,Travel_Rarely,2,3,3,4,3,Yes
E01064,41,Male,Divorced,PhD,R&D,Lab Technician,1,4,0,6302,Yes,Non-Travel,1,1,4,4,3,Yes
E01065,28,Male,Married,Master,HR,HR Business Partner,1,7,2,10006,Yes,Travel_Rarely,1,3,1,1,3,No
E01066,19,Male,Married,High School,Sales,Sales Executive,1,1,1,14765,No,Travel_Rarely,10,4,4,2,3,Yes
E01067,53,Female,Married,Master,Finance,Financial Analyst,1,9,1,7113,Yes,Non-Travel,17,2,3,2,3,No
E01068,22,Female,Single,Bachelor,Finance,Financial Analyst,1,4,0,6360,Yes,Travel_Rarely,6,3,1,4,3,No
E01069,38,Male,Single,Bachelor,HR,Recruiter,2,6,6,4093,No,Travel_Rarely,2,4,1,3,3,No
E01070,37,Male,Single,Bachelor,HR,HR Specialist,1,2,2,11492,No,Travel_Frequently,1,2,4,4,3,No
E01071,34,Female,Divorced,Bachelor,Finance,Finance Manager,3,0,0,5380,No,Travel_Frequently,7,3,1,4,3,No
E01072,40,Male,Single,Bachelor,HR,HR Business Partner,2,1,1,8313,No,Travel_Frequently,1,4,2,1,4,No
E01073,36,Female,Married,High School,HR,Recruiter,3,2,0,5959,No,Travel_Rarely,12,1,2,1,3,No
E01074,58,Female,Single,Bachelor,Finance,Accountant,4,6,4,3395,No,Travel_Rarely,6,3,3,4,3,Yes
E01075,35,Female,Divorced,Bachelor,Marketing,Content Strategist,2,0,0,4021,Yes,Travel_Frequently,8,2,2,3,4,No
E01076,25,Male,Single,Bachelor,Marketing,Brand Manager,3,6,0,6301,No,Travel_Rarely,3,2,4,1,3,No
E01077,34,Male,Single,PhD,R&D,Research Scientist,3,1,1,5471,No,Travel_Rarely,14,2,4,1,4,Yes
E01078,22,Female,Divorced,Bachelor,Sales,Account Executive,3,1,0,19814,No,Travel_Frequently,3,2,1,1,3,Yes
E01079,50,Male,Married,High School,R&D,Lab Technician,2,6,1,5137,No,Non-Travel,1,4,4,1,4,No
E01080,21,Male,Single,High School,HR,HR Business Partner,2,3,3,7328,No,Travel_Frequently,3,3,3,4,3,No
E01081,48,Male,Married,Bachelor,Sales,Sales Executive,1,2,2,2071,No,Travel_Rarely,7,3,2,3,3,No
E01082,58,Male,Divorced,Bachelor,HR,HR Business Partner,1,0,0,8670,Yes,Travel_Rarely,1,3,3,3,3,Yes
E01083,38,Male,Divorced,PhD,HR,HR Business Partner,2,0,0,9178,No,Travel_Rarely,4,3,3,2,4,No
E01084,19,Male,Single,PhD,Sales,Sales Executive,1,1,1,8660,Yes,Travel_Frequently,17,2,1,1,3,Yes
E01085,35,Male,Divorced,Bachelor,Sales,Sales Executive,1,5,0,7553,No,Travel_Rarely,1,3,3,4,3,No
E01086,31,Female,Married,PhD,Sales,Sales Executive,2,4,1,15041,No,Travel_Rarely,22,2,4,3,3,No
E01087,28,Male,Single,Master,Marketing,Content Strategist,3,0,0,4531,No,Travel_Rarely,9,1,4,1,3,No
E01088,25,Male,Divorced,PhD,Marketing,Marketing Specialist,2,2,0,3350,No,Travel_Rarely,11,3,1,1,3,No
E01089,25,Female,Divorced,PhD,Finance,Finance Manager,1,6,0,4653,No,Travel_Rarely,2,1,2,4,3,No
E01090,35,Male,Divorced,High School,Finance,Finance Manager,2,2,1,9406,Yes,Travel_Rarely,4,3,2,2,4,Yes
E01091,53,Female,Divorced,High School,IT,IT Support,1,0,0,8439,No,Travel_Rarely,1,3,3,2,3,Yes
E01092,40,Male,Married,Bachelor,R&D,Research Scientist,1,5,1,8169,No,Travel_Rarely,5,1,2,3,3,Yes
E01093,53,Female,Divorced,Master,HR,HR Specialist,1,2,0,5332,No,Travel_Rarely,12,2,2,1,3,Yes
E01094,30,Female,Married,High School,HR,HR Specialist,2,12,2,8808,Yes,Non-Travel,1,3,2,4,3,No
E01095,27,Male,Divorced,High School,Marketing,Marketing Specialist,3,6,0,10719,No,Travel_Rarely,4,3,2,3,3,No
E01096,31,Male,Married,Master,Marketing,Content Strategist,1,6,0,5316,No,Non-Travel,30,4,3,2,3,No
E01097,28,Female,Married,Bachelor,R&D,Senior Engineer,4,6,0,3136,No,Travel_Rarely,9,4,2,4,3,No
E01098,46,Male,Single,PhD,Finance,Financial Analyst,2,9,1,3906,Yes,Travel_Rarely,24,4,2,4,3,Yes
E01099,36,Male,Married,Bachelor,Marketing,Marketing Specialist,1,0,0,14283,Yes,Travel_Frequently,5,3,1,3,3,Yes
E01100,37,Female,Single,Bachelor,Sales,Sales Executive,3,3,3,6886,No,Travel_Rarely,16,1,4,2,3,No
E01101,44,Male,Divorced,High School,Marketing,Marketing Specialist,2,12,2,6593,No,Travel_Rarely,2,1,4,4,3,Yes
E01102,29,Male,Single,High School,R&D,Research Scientist,2,5,5,6717,No,Travel_Rarely,1,1,3,2,3,No
E01103,19,Female,Single,Master,Operations,Logistics Coordinator,3,0,0,7287,No,Travel_Rarely,4,3,1,2,3,Yes
E01104,52,Female,Divorced,High School,HR,HR Business Partner,2,0,0,5533,No,Travel_Rarely,5,2,2,1,3,No
E01105,35,Female,Single,High School,Sales,Sales Executive,3,7,0,5491,Yes,Travel_Rarely,1,1,3,1,3,No
E01106,21,Female,Single,PhD,R&D,Research Scientist,2,3,2,11033,No,Travel_Rarely,5,2,4,4,3,Yes
E01107,31,Male,Single,Master,Marketing,Content Strategist,1,0,0,7799,Yes,Travel_Rarely,1,1,4,2,4,No
E01108,41,Male,Single,Bachelor,HR,HR Specialist,1,4,0,9209,Yes,Travel_Rarely,11,3,1,3,3,No
E01109,33,Female,Divorced,Master,R&D,Lab Technician,1,3,1,10256,Yes,Travel_Rarely,18,3,2,4,3,Yes
E01110,31,Male,Single,Bachelor,HR,HR Specialist,2,0,0,6137,No,Travel_Rarely,3,3,4,3,3,No
E01111,40,Female,Single,High School,IT,Data Analyst,2,1,1,4549,No,Travel_Rarely,3,3,2,4,3,No
E01112,45,Male,Single,PhD,Operations,Operations Manager,2,2,0,8580,No,Travel_Rarely,8,3,2,1,3,No
E01113,41,Female,Divorced,Master,HR,HR Business Partner,3,1,1,5642,No,Travel_Rarely,4,4,4,4,3,No
E01114,43,Female,Divorced,Bachelor,R&D,Senior Engineer,2,5,0,9287,Yes,Non-Travel,1,2,4,4,3,No
E01115,39,Male,Single,High School,Finance,Financial Analyst,3,4,4,8598,No,Travel_Rarely,20,4,2,1,3,No
E01116,39,Female,Married,Bachelor,HR,Recruiter,4,1,1,10655,No,Travel_Frequently,1,4,2,1,3,Yes
E01117,43,Male,Single,Bachelor,HR,HR Business Partner,2,5,5,6955,Yes,Travel_Frequently,16,2,4,2,3,Yes
E01118,19,Female,Married,High School,Sales,Account Executive,2,1,1,5585,Yes,Travel_Rarely,18,2,4,1,4,No
E01119,57,Female,Single,High School,Marketing,Marketing Specialist,3,0,0,3196,Yes,Travel_Rarely,4,1,4,2,3,Yes
E01120,34,Female,Divorced,Bachelor,R&D,Research Scientist,2,7,5,6392,No,Travel_Rarely,6,1,4,2,3,No
E01121,37,Female,Divorced,High School,Marketing,Content Strategist,1,2,0,7216,Yes,Travel_Frequently,8,3,4,4,3,No
E01122,20,Male,Divorced,Bachelor,HR,HR Specialist,1,2,0,9799,No,Non-Travel,11,2,1,1,4,No
E01123,38,Female,Divorced,Bachelor,Sales,Sales Manager,2,0,0,6933,No,Non-Travel,3,4,4,3,3,No
E01124,19,Male,Divorced,Bachelor,Finance,Financial Analyst,3,1,0,2014,No,Travel_Rarely,30,3,1,4,3,No
E01125,49,Male,Divorced,PhD,Finance,Finance Manager,3,5,1,3080,No,Travel_Rarely,24,1,2,4,3,Yes
E01126,34,Female,Divorced,PhD,Finance,Accountant,1,0,0,5107,No,Travel_Frequently,10,4,4,2,3,Yes
E01127,41,Female,Single,Bachelor,R&D,Lab Technician,3,6,3,5069,No,Travel_Rarely,2,1,1,1,3,No
E01128,28,Female,Single,Bachelor,HR,HR Specialist,1,4,4,13847,No,Travel_Rarely,11,1,1,2,4,No
E01129,28,Male,Divorced,PhD,Marketing,Marketing Specialist,3,2,1,8067,No,Travel_Rarely,11,2,3,1,3,No
E01130,40,Female,Married,PhD,Sales,Sales Executive,4,1,0,8063,No,Travel_Frequently,9,3,1,3,3,Yes
E01131,42,Male,Married,PhD,Operations,Operations Analyst,1,0,0,4360,No,Travel_Rarely,1,3,4,3,3,No
E01132,54,Female,Married,High School,Marketing,Content Strategist,1,2,2,10263,Yes,Travel_Rarely,8,1,2,1,3,No
E01133,28,Male,Divorced,Bachelor,HR,HR Specialist,1,8,0,3571,Yes,Non-Travel,5,2,4,1,3,No
E01134,46,Male,Married,Master,R&D,Senior Engineer,2,8,6,6544,No,Travel_Frequently,7,2,2,3,3,No
E01135,33,Male,Single,PhD,HR,Recruiter,4,5,0,6226,No,Travel_Rarely,2,4,1,4,4,No
E01136,43,Female,Married,Bachelor,Sales,Sales Executive,1,4,0,5010,Yes,Travel_Rarely,14,2,3,1,3,No
E01137,42,Male,Single,PhD,HR,HR Specialist,3,1,1,5951,No,Travel_Rarely,11,1,3,3,3,No
