OrderID,Date,Region,Channel,Segment,Category,Quantity,UnitPrice,Discount,Revenue,Cost,Profit
ORD0000267,2024-12-30,South,Retail,SMB,Electronics,4,739.98,0.05,2811.92,2062.26,749.66
ORD0000268,2025-05-27,East,Online,SMB,Electronics,1,877.66,0.05,833.78,594.42,239.36
ORD0000269,2024-07-30,North,Retail,SMB,Beauty,4,24.21,0.2,77.47,48.94,28.53
ORD0000270,2025-04-02,West,Retail,Consumer,Beauty,2,109.18,0.2,174.69,117.05,57.64
ORD0000271,2023-03-12,East,Wholesale,SMB,Apparel,1,31.98,0.2,25.58,18.19,7.39
ORD0000272,2024-11-25,North,Wholesale,Enterprise,Apparel,1,52.02,0.05,49.42,31.43,17.99
ORD0000273,2024-08-07,East,Online,Consumer,Electronics,1,356.15,0.1,320.53,178.53,142.0
ORD0000274,2022-03-10,Central,Retail,SMB,Apparel,7,148.75,0.2,833.0,566.49,266.51
ORD0000275,2023-07-28,Central,Retail,SMB,Sports,1,56.22,0.05,53.41,38.8,14.61
ORD0000276,2022-03-19,North,Online,Consumer,Home,1,112.36,0.0,112.36,71.57,40.79
ORD0000277,2025-02-15,North,Partner,Consumer,Home,1,353.44,0.05,335.77,222.27,113.5
ORD0000278,2025-12-17,North,Partner,Consumer,Electronics,5,457.19,0.1,2057.36,1241.9,815.46
ORD0000279,2024-07-07,South,Retail,Consumer,Apparel,1,68.22,0.0,68.22,53.08,15.14
ORD0000280,2023-06-09,North,Wholesale,Enterprise,Home,3,61.34,0.1,165.62,125.55,40.07
ORD0000281,2025-12-24,South,Wholesale,Consumer,Grocery,1,40.57,0.05,38.54,21.69,16.85
ORD0000282,2023-02-12,North,Partner,SMB,Grocery,7,46.15,0.1,290.75,199.47,91.28
ORD0000283,2024-02-01,South,Partner,Consumer,Home,1,180.42,0.0,180.42,119.2,61.22
ORD0000284,2022-10-21,South,Online,Consumer,Grocery,1,54.07,0.05,51.37,36.73,14.64
ORD0000285,2023-03-28,South,Partner,Consumer,Electronics,5,1133.98,0.2,4535.92,2883.99,1651.93
ORD0000286,2024-02-28,East,Retail,SMB,Electronics,1,828.37,0.05,786.95,608.81,178.14
ORD0000287,2022-08-25,North,Retail,Enterprise,Grocery,2,25.13,0.0,50.26,30.21,20.05
ORD0000288,2024-07-13,East,Partner,SMB,Beauty,1,108.38,0.05,102.96,77.25,25.71
ORD0000289,2023-05-21,East,Retail,SMB,Apparel,1,23.3,0.1,20.97,15.58,5.39
ORD0000290,2024-10-02,Central,Online,Enterprise,Electronics,1,518.07,0.05,492.17,283.62,208.55
ORD0000291,2025-09-30,East,Retail,SMB,Apparel,1,92.79,0.2,74.23,45.71,28.52
ORD0000292,2024-06-03,East,Partner,Consumer,Home,1,399.31,0.0,399.31,228.58,170.73
ORD0000293,2022-04-28,North,Partner,Enterprise,Grocery,1,58.82,0.0,58.82,45.59,13.23
ORD0000294,2023-11-30,Central,Wholesale,Consumer,Beauty,1,29.72,0.0,29.72,21.74,7.98
ORD0000295,2024-01-08,Central,Retail,Consumer,Sports,6,40.95,0.05,233.41,140.09,93.32
ORD0000296,2023-01-04,Central,Online,Consumer,Beauty,1,95.9,0.15,81.52,48.13,33.39
ORD0000297,2025-05-31,South,Retail,Enterprise,Grocery,1,32.25,0.0,32.25,19.04,13.21
ORD0000298,2023-09-23,West,Online,Enterprise,Apparel,1,21.3,0.15,18.11,13.01,5.1
ORD0000299,2023-12-13,West,Online,Consumer,Home,1,141.43,0.15,120.22,90.03,30.19
ORD0000300,2024-04-18,South,Wholesale,Consumer,Sports,3,65.99,0.15,168.27,102.85,65.42
ORD0000301,2022-12-01,East,Partner,Enterprise,Grocery,6,25.41,0.1,137.21,102.54,34.67
ORD0000302,2022-05-27,East,Partner,Enterprise,Electronics,1,556.72,0.0,556.72,410.75,145.97
ORD0000303,2022-05-06,Central,Online,Enterprise,Home,1,354.21,0.15,301.08,199.86,101.22
ORD0000304,2025-01-05,South,Retail,Consumer,Apparel,15,22.69,0.0,340.35,204.7,135.65
ORD0000305,2023-10-01,South,Wholesale,Consumer,Home,1,239.93,0.0,239.93,133.03,106.9
ORD0000306,2025-05-12,West,Online,SMB,Grocery,1,36.71,0.1,33.04,19.98,13.06
ORD0000307,2022-07-12,West,Wholesale,Consumer,Grocery,1,14.84,0.0,14.84,8.58,6.26
ORD0000308,2022-09-07,South,Retail,Consumer,Electronics,4,605.65,0.0,2422.6,1634.21,788.39
ORD0000309,2025-10-01,North,Partner,Enterprise,Beauty,3,63.52,0.05,181.03,106.41,74.62
ORD0000310,2024-05-11,North,Wholesale,SMB,Beauty,2,103.17,0.1,185.71,103.69,82.02
ORD0000311,2024-03-31,Central,Wholesale,SMB,Apparel,1,129.01,0.15,109.66,71.3,38.36
ORD0000312,2025-02-23,East,Retail,SMB,Electronics,3,524.88,0.0,1574.64,1212.96,361.68
ORD0000313,2025-09-20,North,Wholesale,SMB,Grocery,4,5.64,0.0,22.56,15.16,7.4
ORD0000314,2023-02-16,West,Partner,Enterprise,Beauty,4,85.26,0.0,341.04,198.51,142.53
ORD0000315,2022-04-06,Central,Wholesale,Enterprise,Electronics,2,234.37,0.15,398.43,276.04,122.39
ORD0000316,2025-01-15,North,Partner,Consumer,Electronics,1,821.26,0.0,821.26,474.68,346.58
ORD0000317,2022-03-22,North,Online,Enterprise,Home,1,80.7,0.0,80.7,56.4,24.3
ORD0000318,2024-11-18,South,Partner,Consumer,Home,1,70.41,0.1,63.37,42.63,20.74
ORD0000319,2024-11-13,East,Retail,Enterprise,Apparel,1,135.07,0.05,128.32,87.62,40.7
ORD0000320,2022-06-29,Central,Retail,Enterprise,Grocery,3,35.05,0.2,84.12,55.05,29.07
ORD0000321,2024-03-02,Central,Wholesale,Enterprise,Apparel,1,91.31,0.0,91.31,59.9,31.41
ORD0000322,2024-09-05,South,Retail,Enterprise,Sports,2,251.08,0.0,502.16,304.17,197.99
ORD0000323,2025-01-23,East,Retail,Consumer,Sports,1,291.79,0.05,277.2,153.22,123.98
ORD0000324,2023-10-26,South,Wholesale,Consumer,Beauty,3,49.18,0.0,147.54,90.81,56.73
ORD0000325,2022-02-14,West,Online,Enterprise,Apparel,1,91.65,0.1,82.49,61.9,20.59
ORD0000326,2024-03-05,South,Retail,SMB,Sports,1,125.61,0.2,100.49,57.79,42.7
ORD0000327,2023-11-22,Central,Wholesale,Enterprise,Grocery,1,24.38,0.15,20.72,12.36,8.36
ORD0000328,2022-07-14,East,Retail,SMB,Grocery,1,52.09,0.2,41.67,32.46,9.21
ORD0000329,2022-07-31,West,Partner,Enterprise,Electronics,6,610.42,0.1,3296.27,2257.09,1039.18
ORD0000330,2022-11-03,Central,Online,SMB,Sports,1,259.49,0.0,259.49,194.81,64.68
ORD0000331,2024-07-15,East,Partner,Enterprise,Grocery,4,30.18,0.15,102.61,64.76,37.85
ORD0000332,2025-02-11,West,Partner,SMB,Beauty,1,55.37,0.0,55.37,30.54,24.83
ORD0000333,2023-09-07,Central,Partner,Enterprise,Apparel,1,89.79,0.2,71.83,41.9,29.93
ORD0000334,2023-04-21,Central,Retail,SMB,Electronics,3,1021.64,0.0,3064.92,1914.01,1150.91
ORD0000335,2023-02-23,East,Partner,SMB,Sports,1,270.64,0.0,270.64,150.44,120.2
ORD0000336,2025-01-03,Central,Partner,SMB,Home,3,233.86,0.05,666.5,445.9,220.6
ORD0000337,2024-08-08,North,Online,Enterprise,Home,1,54.66,0.15,46.46,29.3,17.16
ORD0000338,2023-04-15,Central,Retail,Consumer,Electronics,2,609.52,0.1,1097.14,704.59,392.55
ORD0000339,2024-05-12,Central,Wholesale,Enterprise,Sports,1,138.44,0.2,110.75,76.82,33.93
ORD0000340,2024-12-21,East,Online,SMB,Grocery,1,49.87,0.0,49.87,31.59,18.28
ORD0000341,2024-11-15,Central,Partner,Enterprise,Apparel,6,34.37,0.0,206.22,146.14,60.08
ORD0000342,2022-11-17,South,Partner,Consumer,Beauty,1,45.44,0.1,40.9,24.45,16.45
ORD0000343,2022-05-04,North,Partner,Consumer,Grocery,2,36.07,0.0,72.14,45.54,26.6
ORD0000344,2022-01-06,East,Partner,Consumer,Home,2,295.83,0.1,532.49,293.35,239.14
ORD0000345,2025-04-15,Central,Wholesale,Enterprise,Electronics,1,868.11,0.0,868.11,512.44,355.67
ORD0000346,2024-12-24,Central,Online,Consumer,Beauty,4,119.7,0.1,430.92,256.68,174.24
ORD0000347,2022-11-18,North,Retail,Enterprise,Beauty,5,94.75,0.0,473.75,263.73,210.02
ORD0000348,2024-10-01,North,Wholesale,Consumer,Sports,1,195.51,0.2,156.41,114.82,41.59
ORD0000349,2023-05-03,North,Online,SMB,Home,1,139.16,0.0,139.16,85.07,54.09
ORD0000350,2023-01-28,West,Online,SMB,Sports,1,198.48,0.0,198.48,111.66,86.82
ORD0000351,2022-04-22,Central,Retail,SMB,Beauty,2,40.02,0.0,80.04,44.83,35.21
ORD0000352,2022-01-13,West,Online,Consumer,Sports,1,111.99,0.1,100.79,61.28,39.51
ORD0000353,2025-10-19,East,Partner,Enterprise,Sports,1,212.23,0.1,191.01,114.78,76.23
ORD0000354,2024-09-19,South,Wholesale,SMB,Electronics,3,992.76,0.0,2978.28,1697.97,1280.31
ORD0000355,2023-01-18,East,Online,SMB,Electronics,2,1171.55,0.0,2343.1,1502.13,840.97
ORD0000356,2024-12-29,North,Partner,SMB,Sports,1,120.69,0.15,102.59,57.97,44.62
ORD0000357,2025-02-08,South,Partner,Consumer,Apparel,3,70.36,0.05,200.53,123.37,77.16
ORD0000358,2023-07-26,South,Online,Consumer,Grocery,1,6.39,0.2,5.11,2.99,2.12
ORD0000359,2023-07-07,West,Retail,Consumer,Beauty,3,102.68,0.0,308.04,208.74,99.3
ORD0000360,2024-01-24,Central,Retail,SMB,Home,1,117.93,0.05,112.03,71.33,40.7
ORD0000361,2024-09-01,South,Wholesale,Enterprise,Beauty,1,36.47,0.2,29.18,19.09,10.09
ORD0000362,2024-06-20,Central,Retail,Consumer,Beauty,2,118.95,0.1,214.11,129.89,84.22
ORD0000363,2022-09-09,West,Online,Enterprise,Grocery,3,33.22,0.1,89.69,66.9,22.79
ORD0000364,2025-03-08,South,Retail,SMB,Apparel,2,60.4,0.05,114.76,81.88,32.88
ORD0000365,2023-01-21,East,Wholesale,Consumer,Grocery,7,54.02,0.0,378.14,256.85,121.29
ORD0000366,2022-05-15,West,Wholesale,SMB,Grocery,1,22.12,0.0,22.12,13.63,8.49
ORD0000367,2024-04-06,South,Wholesale,Consumer,Sports,1,239.25,0.15,203.36,152.13,51.23
ORD0000368,2022-03-02,West,Online,Enterprise,Home,1,284.66,0.15,241.96,171.53,70.43
ORD0000369,2025-12-12,North,Retail,SMB,Grocery,1,30.44,0.2,24.35,15.64,8.71
ORD0000370,2022-08-24,North,Partner,Consumer,Home,1,368.57,0.15,313.28,188.1,125.18
ORD0000371,2025-05-31,West,Online,Enterprise,Apparel,1,75.99,0.2,60.79,37.67,23.12
ORD0000372,2023-09-29,South,Partner,Enterprise,Grocery,1,40.11,0.0,40.11,27.27,12.84
ORD0000373,2024-12-02,East,Online,Consumer,Home,1,373.25,0.15,317.26,224.43,92.83
ORD0000374,2025-09-04,North,Retail,Enterprise,Home,1,364.39,0.2,291.51,199.56,91.95
ORD0000375,2022-08-16,East,Online,SMB,Electronics,1,991.44,0.0,991.44,722.5,268.94
ORD0000376,2025-11-23,South,Wholesale,Enterprise,Grocery,1,26.65,0.15,22.65,15.66,6.99
ORD0000377,2022-07-04,East,Partner,Enterprise,Home,1,380.69,0.05,361.66,235.73,125.93
ORD0000378,2022-04-22,South,Partner,Consumer,Grocery,5,43.4,0.05,206.15,145.3,60.85
ORD0000379,2022-03-31,Central,Retail,Enterprise,Grocery,1,50.38,0.1,45.34,27.66,17.68
ORD0000380,2023-04-29,East,Partner,Consumer,Beauty,2,42.33,0.0,84.66,49.84,34.82
ORD0000381,2023-02-17,West,Partner,Consumer,Grocery,2,22.08,0.0,44.16,31.26,12.9
ORD0000382,2025-12-16,East,Wholesale,Consumer,Apparel,1,20.76,0.15,17.65,11.51,6.14
ORD0000383,2025-12-20,North,Partner,Consumer,Apparel,1,96.38,0.0,96.38,60.4,35.98
ORD0000384,2025-10-18,West,Retail,Consumer,Grocery,7,13.51,0.05,89.84,66.76,23.08
ORD0000385,2025-11-14,North,Wholesale,SMB,Home,1,44.45,0.05,42.23,25.23,17.0
ORD0000386,2023-02-08,South,Wholesale,SMB,Electronics,2,901.62,0.05,1713.08,1321.58,391.5
ORD0000387,2024-08-17,North,Online,SMB,Beauty,4,53.11,0.0,212.44,144.08,68.36
ORD0000388,2024-09-21,Central,Wholesale,Consumer,Electronics,1,947.29,0.0,947.29,734.58,212.71
ORD0000389,2025-08-14,Central,Wholesale,Consumer,Sports,10,288.32,0.05,2739.04,1626.05,1112.99
ORD0000390,2024-01-06,East,Retail,Consumer,Electronics,2,844.51,0.15,1435.67,992.15,443.52
ORD0000391,2022-10-11,South,Wholesale,SMB,Grocery,1,6.52,0.2,5.22,3.35,1.87
ORD0000392,2023-01-16,East,Wholesale,SMB,Grocery,2,33.9,0.15,57.63,33.93,23.7
ORD0000393,2023-01-13,South,Wholesale,SMB,Grocery,1,50.39,0.0,50.39,30.38,20.01
ORD0000394,2023-05-06,West,Online,Consumer,Electronics,2,241.25,0.1,434.25,319.02,115.23
ORD0000395,2024-10-09,Central,Online,Consumer,Sports,1,164.87,0.0,164.87,128.43,36.44
ORD0000396,2025-11-09,West,Online,Consumer,Apparel,5,41.27,0.05,196.03,136.53,59.5
ORD0000397,2024-06-19,North,Partner,Consumer,Sports,1,81.52,0.15,69.29,44.05,25.24
ORD0000398,2023-08-04,East,Online,SMB,Electronics,1,861.63,0.1,775.47,553.28,222.19
ORD0000399,2022-01-19,South,Partner,SMB,Grocery,1,57.58,0.0,57.58,43.64,13.94
ORD0000400,2022-01-09,South,Partner,Consumer,Sports,4,247.12,0.15,840.21,529.39,310.82
ORD0000401,2025-01-16,South,Partner,Enterprise,Home,3,226.04,0.05,644.21,498.23,145.98
ORD0000402,2025-06-23,East,Wholesale,Enterprise,Electronics,1,1011.15,0.0,1011.15,724.22,286.93
ORD0000403,2025-03-15,South,Wholesale,SMB,Sports,1,287.26,0.05,272.9,191.3,81.6
ORD0000404,2024-12-22,West,Online,Consumer,Grocery,1,6.53,0.0,6.53,3.93,2.6
ORD0000405,2025-09-14,East,Retail,Enterprise,Beauty,8,54.06,0.1,389.23,298.51,90.72
ORD0000406,2024-06-22,South,Online,Consumer,Sports,1,100.49,0.0,100.49,59.44,41.05
ORD0000407,2023-06-04,West,Retail,Enterprise,Grocery,4,10.22,0.1,36.79,25.91,10.88
ORD0000408,2024-07-27,Central,Online,SMB,Apparel,4,90.36,0.15,307.22,176.96,130.26
ORD0000409,2025-10-23,Central,Online,Enterprise,Electronics,1,1000.33,0.0,1000.33,748.85,251.48
ORD0000410,2024-11-21,South,Retail,Enterprise,Electronics,1,659.99,0.15,560.99,359.12,201.87
ORD0000411,2024-08-31,West,Retail,Consumer,Electronics,1,336.8,0.2,269.44,186.54,82.9
ORD0000412,2024-02-02,West,Wholesale,Consumer,Electronics,3,215.17,0.1,580.96,447.22,133.74
ORD0000413,2025-12-19,South,Online,Enterprise,Apparel,6,75.38,0.0,452.28,313.37,138.91
ORD0000414,2023-12-28,North,Wholesale,Consumer,Apparel,10,67.71,0.2,541.68,340.46,201.22
ORD0000415,2023-05-06,West,Online,Enterprise,Home,1,224.75,0.1,202.28,155.36,46.92
ORD0000416,2023-12-25,North,Online,Enterprise,Electronics,1,555.74,0.0,555.74,408.3,147.44
ORD0000417,2023-05-12,Central,Partner,Consumer,Home,1,167.57,0.15,142.43,92.97,49.46
ORD0000418,2022-02-12,South,Wholesale,Enterprise,Sports,1,59.81,0.2,47.85,29.16,18.69
ORD0000419,2025-10-03,Central,Wholesale,SMB,Sports,2,255.78,0.1,460.4,345.92,114.48
ORD0000420,2022-01-29,West,Online,Consumer,Electronics,1,542.37,0.0,542.37,359.08,183.29
ORD0000421,2022-06-02,West,Partner,Consumer,Apparel,2,100.65,0.15,171.11,120.85,50.26
ORD0000422,2025-11-20,Central,Online,SMB,Sports,5,136.22,0.2,544.88,419.73,125.15
ORD0000423,2023-11-06,North,Retail,Consumer,Beauty,5,37.71,0.0,188.55,129.26,59.29
ORD0000424,2024-01-10,East,Wholesale,Consumer,Grocery,6,30.73,0.1,165.94,109.14,56.8
ORD0000425,2023-11-19,West,Online,Enterprise,Beauty,5,65.76,0.0,328.8,182.39,146.41
ORD0000426,2022-10-26,North,Wholesale,SMB,Grocery,7,41.9,0.0,293.3,187.25,106.05
ORD0000427,2025-03-11,North,Online,Consumer,Beauty,1,70.46,0.0,70.46,54.83,15.63
ORD0000428,2024-05-22,East,Retail,Consumer,Grocery,5,36.45,0.0,182.25,115.45,66.8
ORD0000429,2025-10-27,East,Retail,SMB,Electronics,1,504.0,0.2,403.2,253.43,149.77
ORD0000430,2025-02-01,East,Partner,Enterprise,Grocery,1,27.33,0.0,27.33,19.46,7.87
ORD0000431,2024-01-23,South,Online,Enterprise,Apparel,1,125.2,0.0,125.2,73.2,52.0
ORD0000432,2024-07-17,South,Online,Consumer,Sports,6,150.29,0.1,811.57,590.53,221.04
ORD0000433,2023-09-10,East,Online,Consumer,Grocery,2,21.97,0.15,37.35,25.46,11.89
ORD0000434,2025-04-09,West,Wholesale,Enterprise,Electronics,1,784.92,0.0,784.92,536.5,248.42
ORD0000435,2024-05-27,East,Retail,SMB,Grocery,1,52.76,0.0,52.76,39.19,13.57
ORD0000436,2023-06-12,South,Online,Consumer,Beauty,5,17.42,0.0,87.1,60.45,26.65
ORD0000437,2022-04-08,Central,Online,Consumer,Sports,3,150.94,0.1,407.54,250.64,156.9
ORD0000438,2023-05-11,North,Online,Enterprise,Grocery,1,8.12,0.0,8.12,5.59,2.53
ORD0000439,2023-11-30,North,Wholesale,Consumer,Grocery,1,12.52,0.0,12.52,7.67,4.85
ORD0000440,2023-03-11,West,Partner,Enterprise,Home,1,157.63,0.15,133.99,74.53,59.46
ORD0000441,2025-10-22,North,Online,Enterprise,Home,1,102.82,0.2,82.26,53.08,29.18
ORD0000442,2025-06-08,West,Online,Consumer,Home,1,319.35,0.1,287.42,184.49,102.93
ORD0000443,2023-10-11,Central,Wholesale,Consumer,Beauty,1,83.68,0.0,83.68,47.1,36.58
ORD0000444,2022-07-11,North,Wholesale,SMB,Electronics,1,356.19,0.0,356.19,239.28,116.91
ORD0000445,2024-05-16,South,Wholesale,Consumer,Home,6,233.92,0.1,1263.17,946.31,316.86
ORD0000446,2025-06-21,East,Partner,Enterprise,Home,4,332.84,0.05,1264.79,917.68,347.11
ORD0000447,2023-07-24,North,Partner,Consumer,Home,1,228.4,0.0,228.4,132.55,95.85
ORD0000448,2025-09-04,North,Online,Enterprise,Home,1,94.21,0.15,80.08,48.25,31.83
ORD0000449,2022-10-02,South,Wholesale,Enterprise,Electronics,1,260.17,0.1,234.15,139.82,94.33
ORD0000450,2024-01-19,South,Online,SMB,Grocery,2,13.21,0.0,26.42,19.82,6.6
ORD0000451,2025-12-24,East,Partner,SMB,Apparel,1,77.4,0.2,61.92,41.16,20.76
ORD0000452,2023-03-11,North,Online,Enterprise,Home,1,324.33,0.0,324.33,186.42,137.91
ORD0000453,2024-04-02,West,Partner,SMB,Grocery,1,52.52,0.0,52.52,31.64,20.88
ORD0000454,2025-09-07,East,Partner,Consumer,Grocery,1,52.32,0.0,52.32,31.81,20.51
ORD0000455,2023-04-19,East,Wholesale,SMB,Home,4,113.15,0.2,362.08,234.59,127.49
ORD0000456,2023-03-20,East,Retail,SMB,Beauty,2,98.04,0.05,186.28,139.43,46.85
ORD0000457,2023-08-02,South,Retail,SMB,Electronics,1,531.53,0.05,504.95,379.01,125.94
ORD0000458,2025-10-30,North,Retail,Enterprise,Beauty,2,77.75,0.05,147.72,88.45,59.27
ORD0000459,2024-01-09,West,Retail,SMB,Electronics,1,979.81,0.2,783.85,510.28,273.57
ORD0000460,2025-11-04,North,Retail,SMB,Electronics,1,1005.02,0.0,1005.02,777.98,227.04
ORD0000461,2022-11-05,West,Partner,Consumer,Beauty,1,92.28,0.0,92.28,66.7,25.58
ORD0000462,2024-04-28,East,Online,Enterprise,Home,1,271.18,0.15,230.5,164.75,65.75
ORD0000463,2023-04-26,South,Retail,Enterprise,Apparel,9,122.97,0.15,940.72,520.72,420.0
ORD0000464,2024-05-31,East,Online,Consumer,Grocery,3,10.77,0.0,32.31,18.13,14.18
ORD0000465,2022-09-04,South,Retail,Enterprise,Sports,3,292.06,0.1,788.56,511.42,277.14
ORD0000466,2025-01-11,North,Wholesale,SMB,Apparel,1,102.32,0.1,92.09,61.26,30.83
ORD0000467,2022-06-08,South,Online,SMB,Home,1,389.38,0.2,311.5,240.64,70.86
ORD0000468,2025-12-11,North,Retail,Enterprise,Apparel,1,21.98,0.0,21.98,12.44,9.54
ORD0000469,2022-04-09,East,Online,Enterprise,Sports,1,243.17,0.0,243.17,148.69,94.48
ORD0000470,2024-07-18,East,Partner,SMB,Beauty,1,44.62,0.0,44.62,31.63,12.99
ORD0000471,2023-10-14,West,Partner,Consumer,Beauty,1,59.01,0.0,59.01,37.71,21.3
ORD0000472,2025-07-24,East,Partner,Consumer,Electronics,1,439.09,0.1,395.18,301.54,93.64
ORD0000473,2023-02-11,North,Online,SMB,Grocery,3,11.39,0.2,27.34,18.94,8.4
ORD0000474,2025-11-22,East,Partner,Enterprise,Beauty,2,49.06,0.15,83.4,54.36,29.04
ORD0000475,2022-01-02,East,Partner,Consumer,Sports,2,231.48,0.2,370.37,243.79,126.58
ORD0000476,2025-07-13,West,Wholesale,Enterprise,Grocery,1,52.82,0.0,52.82,37.7,15.12
ORD0000477,2025-09-12,Central,Retail,Enterprise,Grocery,1,50.44,0.0,50.44,35.04,15.4
ORD0000478,2023-06-27,East,Partner,Enterprise,Home,1,367.15,0.05,348.79,260.64,88.15
ORD0000479,2023-03-30,Central,Retail,Enterprise,Apparel,1,28.56,0.2,22.85,15.35,7.5
ORD0000480,2022-12-13,West,Retail,Enterprise,Home,1,125.91,0.0,125.91,73.67,52.24
ORD0000481,2025-08-28,West,Online,SMB,Electronics,7,521.96,0.0,3653.72,2708.82,944.9
ORD0000482,2022-11-12,Central,Wholesale,SMB,Grocery,4,18.83,0.0,75.32,47.75,27.57
ORD0000483,2025-09-18,North,Partner,Enterprise,Electronics,1,475.01,0.0,475.01,370.18,104.83
ORD0000484,2024-09-06,North,Retail,SMB,Grocery,1,48.91,0.2,39.13,26.18,12.95
ORD0000485,2024-09-28,East,Partner,SMB,Beauty,7,84.33,0.1,531.28,337.51,193.77
ORD0000486,2022-02-06,Central,Retail,SMB,Beauty,1,36.09,0.1,32.48,19.8,12.68
ORD0000487,2025-01-20,West,Online,Enterprise,Home,1,370.09,0.0,370.09,224.13,145.96
ORD0000488,2025-07-26,East,Wholesale,Consumer,Sports,1,261.9,0.0,261.9,151.77,110.13
ORD0000489,2024-06-25,West,Partner,Enterprise,Sports,1,129.14,0.15,109.77,79.39,30.38
ORD0000490,2025-05-29,South,Retail,Enterprise,Home,1,166.85,0.05,158.51,118.16,40.35
ORD0000491,2025-04-03,North,Online,SMB,Home,2,62.81,0.0,125.62,78.61,47.01
ORD0000492,2024-02-17,North,Online,Enterprise,Sports,1,171.97,0.05,163.37,125.01,38.36
ORD0000493,2025-02-28,West,Partner,Consumer,Sports,3,282.47,0.15,720.3,535.26,185.04
ORD0000494,2022-05-14,North,Retail,Enterprise,Sports,1,137.36,0.0,137.36,91.72,45.64
ORD0000495,2023-02-15,East,Partner,SMB,Sports,2,176.25,0.15,299.62,185.05,114.57
ORD0000496,2022-08-30,North,Online,SMB,Electronics,10,420.71,0.0,4207.1,2866.45,1340.65
ORD0000497,2022-06-30,South,Wholesale,SMB,Apparel,1,93.37,0.0,93.37,69.05,24.32
ORD0000498,2022-04-23,South,Partner,Consumer,Beauty,1,87.56,0.05,83.18,61.89,21.29
ORD0000499,2025-07-07,North,Retail,Enterprise,Apparel,2,61.66,0.0,123.32,82.52,40.8
ORD0000500,2023-07-17,East,Partner,Enterprise,Beauty,1,42.55,0.0,42.55,27.16,15.39
ORD0000501,2024-05-10,West,Partner,Enterprise,Grocery,7,7.81,0.0,54.67,33.19,21.48
ORD0000502,2023-06-11,East,Partner,Enterprise,Home,1,112.72,0.0,112.72,67.38,45.34
ORD0000503,2024-09-28,East,Retail,SMB,Grocery,1,37.11,0.0,37.11,28.35,8.76
ORD0000504,2025-12-18,Central,Online,SMB,Beauty,5,84.71,0.15,360.02,224.03,135.99
ORD0000505,2025-03-02,East,Retail,Enterprise,Home,1,52.71,0.0,52.71,38.64,14.07
ORD0000506,2023-03-05,West,Retail,Consumer,Beauty,4,79.13,0.05,300.69,230.03,70.66
ORD0000507,2022-04-29,South,Online,Enterprise,Apparel,1,76.38,0.15,64.92,37.56,27.36
ORD0000508,2024-10-15,South,Partner,Consumer,Apparel,1,21.84,0.15,18.56,12.6,5.96
ORD0000509,2025-10-12,Central,Retail,Consumer,Grocery,1,42.12,0.0,42.12,30.93,11.19
ORD0000510,2023-02-28,North,Online,SMB,Beauty,1,25.59,0.0,25.59,15.26,10.33
ORD0000511,2023-04-04,West,Retail,Consumer,Grocery,1,50.85,0.15,43.22,32.78,10.44
ORD0000512,2025-11-25,South,Wholesale,Enterprise,Apparel,1,25.43,0.2,20.34,13.27,7.07
ORD0000513,2025-02-22,South,Retail,Enterprise,Grocery,1,13.47,0.0,13.47,8.41,5.06
ORD0000514,2023-04-18,East,Retail,Enterprise,Sports,6,293.03,0.0,1758.18,1120.65,637.53
ORD0000515,2025-01-22,South,Partner,SMB,Grocery,5,10.15,0.05,48.21,28.17,20.04
ORD0000516,2025-10-22,South,Online,SMB,Sports,1,60.88,0.2,48.7,30.73,17.97
ORD0000517,2024-09-30,North,Retail,SMB,Home,5,46.4,0.2,185.6,123.28,62.32
ORD0000518,2023-07-28,South,Retail,SMB,Home,4,255.2,0.1,918.72,665.09,253.63
ORD0000519,2023-07-10,Central,Online,Consumer,Apparel,1,95.24,0.0,95.24,53.09,42.15
ORD0000520,2023-12-07,South,Wholesale,SMB,Apparel,1,142.77,0.15,121.35,75.12,46.23
ORD0000521,2024-07-09,North,Wholesale,Consumer,Sports,2,96.8,0.15,164.56,104.29,60.27
ORD0000522,2025-02-19,South,Partner,SMB,Sports,1,55.83,0.1,50.25,28.94,21.31
ORD0000523,2022-03-15,South,Partner,Enterprise,Electronics,1,239.61,0.1,215.65,123.43,92.22
ORD0000524,2023-12-24,East,Retail,Enterprise,Electronics,8,574.71,0.15,3908.03,2809.39,1098.64
ORD0000525,2022-07-04,West,Wholesale,Consumer,Home,7,41.78,0.15,248.59,186.66,61.93
ORD0000526,2023-06-20,West,Wholesale,Enterprise,Electronics,1,306.54,0.0,306.54,176.85,129.69
ORD0000527,2025-01-13,Central,Online,Enterprise,Electronics,2,524.27,0.0,1048.54,616.25,432.29
ORD0000528,2023-06-09,South,Retail,Consumer,Home,2,381.78,0.0,763.56,490.86,272.7
ORD0000529,2024-12-31,North,Partner,Enterprise,Beauty,5,40.16,0.0,200.8,111.14,89.66
ORD0000530,2025-03-14,South,Retail,SMB,Apparel,1,109.56,0.0,109.56,62.45,47.11
ORD0000531,2022-03-05,Central,Online,Consumer,Sports,1,136.18,0.1,122.56,70.5,52.06
ORD0000532,2025-09-21,Central,Online,Consumer,Beauty,1,37.85,0.0,37.85,26.0,11.85
ORD0000533,2022-05-30,Central,Retail,SMB,Beauty,1,50.42,0.0,50.42,28.21,22.21
